word,count
Neat,3
artsy,1
truest,1
word,3
squid,1
racism,1
unknowable,2
terrifying,2
alluring,1
folks,1
fits,3
cast,1
improper,1
fit,4
777,1
西瓜,4
这口,1
真服了,1
难死,1
Bought,2
struck,2
fever,2
spend,16
night,7
shivering,1
bathroom,1
floor,1
hallucinating,1
refund,6
days,7
12,4
straight,1
enchanted,1
lifeforce,1
drained,1
indie,4
蛮有意思,2
牛得,1
depending,4
Games,3
lengthy,1
honest,4
periods,1
touching,1
mostly,11
due,8
early,7
something,54
aware,3
prefer,3
lots,6
eye,5
catching,1
held,1
ios,1
下载,1
玩过,3
这次,1
扩展,1
深沉,1
addictive,12
launch,1
finds,1
safely,2
discovering,5
vaults,2
uses,2
dungeons,1
vault,1
page,4
help,20
consuming,3
idle,5
air,2
completing,2
obsessed,2
Completing,1
continue,5
return,3
periodically,1
five,1
Perfect,2
堂堂,2
还要,6
天天,2
combines,2
Tarot,2
needlessly,5
obscure,10
incomplete,1
thus,1
realistic,1
building,13
satisfaction,2
hunt,1
mundane,2
filled,6
Cioran,1
esque,1
aphorisms,1
broader,1
season,3
Before,1
couldn,9
singleplayer,1
predominantly,1
Thank,1
unlocking,1
ability,7
within,11
表现形式,3
符合,2
不好玩,4
体现,3
单调,2
使得,3
漫长,1
无聊乏味,1
恨不得,1
转动,1
进度,3
走快,1
然后,13
遇到,4
重玩,2
希望,17
作品,12
Book,4
Hours,8
更进一步,1
挺好玩,6
终于,4
卡片,9
怎么样,1
满足条件,1
使用,1
告诉,3
限制,3
经常,3
消失,5
差评,5
这恰,1
特色,3
之一,7
通过,9
奇妙,4
游戏规则,1
正如,1
主角,3
平平,1
无奇,1
有志,2
青年,4
危机四伏,1
朦胧,2
诱人,2
领域,1
逐步,1
顶级,2
网文,5
苗床,1
PC,7
BUG,7
along,9
updating,1
almost,16
cannot,13
感拉满,1
运营,3
下本,1
板块,1
补充,5
泄露,1
Need,2
Chinese,4
AKBOH,1
骄傲,1
历历在目,1
骄阳,3
眼泪,1
流淌,1
依稀记得,1
大妈,2
大敌,1
弗尔,1
展馆,1
直播,1
蠕虫,3
首发,1
Lovingly,1
written,14
labyrinth,2
越玩越,1
一打,1
十小时,1
consider,5
veteran,1
gamer,1
daily,1
wide,2
range,2
nature,7
affect,2
effect,2
deckbuilding,1
understanding,10
mistery,3
reliving,1
focal,1
experiencing,2
Try,4
stay,2
alive,2
At,10
day,8
stays,3
accomplished,2
sale,9
watch,5
dying,7
heck,3
involved,2
whole,16
stimulation,1
listen,1
class,1
lecture,1
background,3
pointless,4
gives,7
minimum,2
reward,7
moves,6
consistently,4
fool,1
delivers,1
aesthetics,3
pure,4
令人,11
沉迷,3
warrants,1
responses,1
dealing,4
heavily,4
HEAVILY,1
relies,2
willingness,2
fine,5
rely,2
combining,3
rhythm,3
logic,4
restart,6
retain,1
Essentially,2
combinations,7
remember,9
pairings,2
explored,2
pairing,1
examine,2
Consider,1
combination,8
says,6
All,11
helps,4
immensely,1
Yes,3
ways,18
reliable,3
manage,7
issue,7
possibilities,3
focus,3
Granted,1
exhaust,1
particular,6
element,2
dedicated,1
complete,11
disappointed,1
Lastly,1
sometimes,19
drop,3
tables,2
objection,1
alert,3
rare,2
googling,1
stinks,1
wouldn,7
seen,3
Still,1
tiny,5
bits,3
seeing,6
amassing,1
library,5
probing,1
mythos,3
pull,3
post,1
warnings,2
talk,3
explain,4
Knock,2
glean,1
Mansus,17
greatly,2
favourites,1
advice,5
buyers,1
tells,6
vital,3
Slowly,1
warm,1
fuzzy,1
solving,3
survive,3
afraid,1
move,5
Sometimes,4
hopeless,1
stagnant,1
finding,10
creative,5
solution,2
predicament,1
settled,1
READ,1
Alexis,5
Kennedy,4
writers,2
currently,1
wordiness,1
Conversely,1
shallow,3
ambience,3
While,9
helpful,5
avoid,7
learned,4
reduce,1
worrying,1
continued,1
Recent,1
updates,4
improved,1
hugely,1
looking,15
forward,7
releasing,1
year,1
TTRPG,1
counterpart,1
Lady,4
Afterwards,4
testament,1
luck,11
cultists,2
running,10
annoying,10
detective,1
rivalry,1
reminder,1
fragility,1
mortal,3
existence,4
ultimate,1
power,3
cosmic,6
forces,4
govern,1
universe,7
Labor,1
Love,4
date,2
npc,1
man,6
innovative,3
offers,5
truly,11
elements,13
immersive,3
graphics,3
effective,3
minimalistic,2
allows,3
center,2
stage,4
effects,6
atmospheric,3
vibe,5
perfect,7
must,12
strategically,1
gather,1
perform,2
rituals,6
superb,1
uncover,7
endings,16
adding,2
layer,3
replayability,5
complexity,5
intimidating,1
ultimately,5
unlock,6
abilities,2
unfair,3
balanced,1
Finally,5
community,4
active,3
frequent,2
ensures,2
exciting,1
exceptional,1
captivate,2
HIGHLY,1
RECOMMEND,1
Was,4
coworkers,1
trials,2
tribulations,1
growing,2
forgot,3
He,3
distant,1
results,12
decent,5
result,4
failed,3
machine,3
福音,1
不太,4
强烈,4
各路,1
食用,1
记得,1
紧迫,1
放到,1
显眼,1
位置,1
Sounds,1
practice,3
chore,3
payoff,1
confusing,13
fond,2
couple,6
decisions,4
受众面,1
好球,1
区上,1
怪力乱神,2
包括,2
限于,1
COC,1
复杂,5
选手,1
cat,2
caro,1
girl,1
hao,1
laggy,2
compelling,10
options,10
slowly,8
gently,1
surrounds,1
silent,1
fog,1
immersed,1
creepy,2
确保,1
大块,1
空闲,1
极易,1
善用,1
生来,2
注定,2
辉光,6
一如,2
火花,2
向上,2
飞舞,2
peacock,1
door,6
Outstanding,1
original,4
brings,1
soul,3
adrift,1
strange,5
topic,1
BIT,1
explained,3
conceptual,1
beginners,2
overwhelmed,4
impenetrable,2
tabs,1
open,15
pursued,1
minor,6
achieved,1
otherwise,4
step,6
enthusiasm,1
towards,4
unintelligible,1
点心,1
得到,7
第五,1
诅咒,6
解除,1
波比,2
谈话,2
本来,5
打算,2
脑子,1
对话框,1
放在,2
边缘,1
中间,1
约定,1
refreshingly,1
dragged,1
constant,6
tedium,5
seconds,9
AND,3
insta,1
scenario,2
distracting,2
prevents,1
shining,1
Video,1
Game,16
Perhaps,4
Disco,1
Elysium,1
Hope,2
BOOK,1
OF,2
HOURS,3
Super,2
drags,2
sinks,1
occultism,2
常,1
归于,2
伟大,2
ak,3
cs,1
平时,2
言行举止,1
不要,12
以为,4
眼睛,1
出错,1
真性情,1
保持,1
这份,2
直率,1
严格要求,1
谨言慎行,1
早点,1
boh,1
早日,1
object,6
clue,9
Learning,2
basic,9
description,2
hell,7
suppose,3
Without,2
objective,5
correctly,3
Going,4
Youtube,1
irritated,1
near,4
Steam,11
imo,3
REALLY,5
depends,2
namely,1
whether,6
eldritch,4
risk,3
upon,3
riddles,1
Oh,5
trippy,1
influence,4
mean,8
As,17
Earl,1
Trash,1
stranger,2
indulging,1
recreational,1
activity,5
altered,1
state,3
hidden,10
uncovering,2
secret,4
truths,2
vivid,1
intense,1
heard,4
transported,1
dimension,1
altogether,2
disorienting,1
But,42
dream,4
happening,6
finally,8
meaningful,5
unlocked,2
nobody,1
adventurous,2
Just,14
wild,1
ride,3
faint,1
challenge,8
dive,3
headfirst,1
Let,2
we,10
friends,4
Since,1
taste,3
positives,2
negatives,2
decide,5
Positives,1
unlike,4
souls,1
elden,1
ring,1
giving,9
vast,3
provided,2
ua,1
easily,8
readable,2
Negatives,1
becomes,13
trivial,1
ascensions,1
terms,6
progression,9
unfortunately,1
base,2
ending,12
bigger,2
shame,4
curious,5
given,11
studio,1
forgive,2
refreshing,3
mindless,1
repeat,8
requirements,3
winning,6
Exile,6
fixes,2
randomness,4
rather,6
thrilling,2
stress,3
popular,1
之多,1
灰机,1
详细,1
注释,2
譬如,2
功能性,1
分支,1
如消,1
邪名,10
再来,1
不明不白,1
过后,2
5H,1
阅读障碍,1
劝退,3
一部,3
脑补,1
能力,1
杀戮,3
尖塔,3
怪物,1
火车,1
目的性,1
主导,1
rouge,1
像是,5
点线面,1
构成,1
扁平化,1
极乐,1
迪斯科,1
目的,3
为什么,22
缺失,7
试玩,1
时之书,2
仔细,2
品味,2
搭建,1
逐一,1
正反馈,3
有利有弊,1
较为,3
原因,6
碎片,3
串联,1
情感,2
细腻,1
每一件,1
物品,3
看似,3
毫不相关,1
进展,2
渐渐,2
清晰,1
民俗学,1
众多,1
似乎,3
魔力,1
第一人称,1
视角,2
而是,11
上帝,1
观察,1
琉璃球,1
或者说,2
全知全能,1
Esoteric,2
tingle,1
tmd,4
高数,1
挂科,1
collect,4
irl,1
ridiculous,1
More,1
tickles,2
appreciate,4
enthralling,1
mystifying,1
recall,2
started,12
Wiki,3
achievement,2
whore,1
legacies,1
carry,4
albeit,2
cleared,2
command,2
manipulate,2
Honestly,6
liberally,1
scum,1
diverging,1
considering,3
sheer,3
legitimate,1
completed,2
ashamed,2
collecting,5
data,1
hook,2
Wonderful,2
stupidly,1
personally,5
summed,2
十足,2
很难,9
玩会,1
只有,5
mod,7
修改,1
稍微,1
改善,2
tutorials,4
enhance,1
logical,6
minotaur,1
awaits,1
non,2
living,3
joking,1
During,1
playtime,4
despair,9
quickly,12
naturally,1
leading,3
lifetime,1
subscription,2
component,1
anti,1
depressants,1
bet,1
inverse,1
Your,6
saw,3
resolved,1
knife,3
tac,1
toe,3
wrists,2
stable,2
pattern,1
performing,1
Any,1
form,7
horribly,2
dangerous,1
temptation,1
simulator,12
How,2
WITHOUT,2
harm,1
refuse,2
tools,1
rules,12
ready,4
rob,1
missing,3
critical,2
easier,2
someday,1
supposed,14
midgame,6
borderline,3
sociopathic,1
wall,6
neat,5
execution,8
poor,7
commitments,1
month,2
super,7
eldritchy,1
Theres,1
lotta,2
thats,4
basically,10
gotta,1
interweaved,1
XD,3
favorites,2
tough,2
certainly,8
roguelike,5
lite,1
particularly,5
important,7
minutes,13
starting,8
true,4
rng,3
partially,1
Final,2
agree,2
talking,6
dare,2
做好,2
加上,5
准确,1
让玩家,4
无师自通,1
一会,4
Falls,1
flat,2
boil,1
rhyme,1
太坑,1
好久,1
一头雾水,3
需谨慎,1
垃圾,6
别提,1
忍住,1
坚持,3
深奥,1
全是,4
劳动,2
无非,1
拉屎,4
区别,6
畅快,1
低级,2
中级,1
高级,3
压迫,2
肛门,1
括约肌,1
帮助,3
折腾,1
半天,4
千篇一律,1
找个,1
班上,2
上手,6
无情,1
爆锤,1
后台,2
一边,5
白天,2
当社畜,2
传教,1
旺盛,1
算不算,1
另类,1
galgame,1
surprisingly,2
Would,5
interested,11
following,4
course,13
mysticism,2
Cryptic,3
Ideal,1
lorediggers,1
theorizers,1
样子,1
美工,2
回合制,1
总之,5
凭着,1
本能,1
反正,2
肯定,4
维持,2
日常生活,1
毛病,1
心里,1
我试,1
手忙脚乱,1
失效,1
哪里,2
干什么,3
好方,1
ago,4
dropped,2
recently,3
stages,2
wonder,2
literature,2
fight,4
finish,9
faithful,1
simulation,2
job,11
sanity,4
businesses,1
一时,1
精疲力尽,1
火葬场,1
担心,3
于是,2
机会,1
各个,3
分身乏术,1
一气之下,1
打开,14
无从下手,1
狂热,3
慎重考虑,2
orz,2
Needs,2
basics,1
beyond,6
宠爱,1
自已,1
forewarning,1
INCREDIBLY,1
Sure,3
leaders,1
caught,3
footsteps,1
changes,3
Personally,2
terrible,5
branching,2
insane,6
trick,2
difficulties,1
aside,6
frustrations,4
铸飞,2
后来,4
逐渐,3
再开,2
一盘,1
不高,1
dlc,17
搞花活,1
Addicting,4
done,13
jumped,1
windows,3
countless,1
succumbing,1
managed,5
functioning,1
kills,2
himself,1
Sadboi,1
strong,5
单片,1
眼镜,1
jpg,3
康妮,4
Cult,3
Uh,1
physical,3
complicated,6
Gloomhaven,1
Aeons,1
End,1
insanity,4
authorities,2
researching,1
working,12
dreaming,2
organising,2
tomb,2
raids,1
manipulation,1
files,3
mad,3
catch,2
secretly,1
Speaking,1
knocked,1
park,1
tastes,1
Cthulhu,3
admit,3
sim,1
pages,2
obvious,4
intuitive,6
follow,2
upgrading,1
hang,5
Moth,1
manuscripts,1
patrons,1
Those,1
tips,3
Have,3
flesh,4
existing,3
Manus,2
43,1
reach,3
contentment,5
needing,4
Hard,3
clear,10
盗版,4
补上票,1
正儿八经,1
评价,4
看起来,1
目标,1
对应,5
重重,2
历史,3
巧妙,3
书写,2
优美,1
沉浸,6
steamthumbsup,1
dull,1
Wouldn,1
多个,2
烦人,1
全部,3
木大,1
别的,4
rougelike,2
周期,1
合理,1
从不,2
确凿证据,1
四趟,1
骑士,1
小屋,1
人情,3
疯狂,6
拼命,1
苏姐,1
对话,2
五六次,1
用不上,1
拿下,1
前功尽弃,1
500,1
iq,1
新手入门,1
由于,1
显得,2
另外,4
控制台,4
拼搏,1
锐减,1
除非,1
精通,3
该游戏,2
速通,1
acknowledge,1
advertises,1
deliberately,3
directions,1
objectives,4
indicators,1
far,17
hostile,1
beginning,8
player,21
compounded,1
collectively,1
incentive,1
engage,3
universally,2
receives,1
praise,2
Nearly,1
facet,1
hurt,2
cycle,8
described,2
initial,4
phase,5
pooling,1
vary,1
legacy,2
choose,5
proceeds,2
inconsistent,2
durations,1
intrusion,1
necessitate,1
pausing,2
flow,3
larger,2
goals,5
depth,6
choices,8
necessary,6
conditions,6
making,11
incremental,1
discoveries,1
subsequent,1
attempts,4
handful,1
omen,1
investment,1
current,3
user,5
clunky,3
tend,3
generate,2
top,10
spawn,3
frame,2
stackable,2
stack,3
option,2
occasionally,4
automatic,1
defined,1
criminal,1
attempting,3
relate,1
disorganisation,1
chaos,1
obnoxious,1
attribute,1
texts,4
sensitive,2
discourages,1
paying,4
Stockholm,1
syndrome,1
brand,3
curiosity,3
actively,2
seek,2
short,6
tracklist,1
monotony,3
Addendum,1
assumption,1
lategame,2
generous,2
fulfilling,1
require,4
methods,2
obtaining,1
remain,3
monotonous,2
Farming,1
Secret,1
Histories,5
via,5
Ways,1
Frangiclave,2
tool,3
broken,4
Vault,2
Obstacles,1
overcome,2
Acquiring,1
final,4
boils,3
repeating,4
artificially,1
Hunters,2
Illnesses,1
longer,5
pose,2
threats,1
remains,3
accomplishment,1
successfully,4
ideas,5
disappointing,2
恋爱,4
严重,1
浪费,2
Ctrl,1
负责,1
无效,1
DLL,1
模组,1
牛批,1
Challenging,1
lateral,1
obstacles,1
Simlulator,1
Gameplay,6
enter,2
essential,3
tasks,9
saves,2
ALOT,1
brainpower,1
basegame,1
behavior,1
instantly,1
material,1
工人,6
shouldn,2
flaws,4
encourage,3
loops,1
--,16
alerts,1
huge,5
partake,1
place,13
repeated,3
literally,11
screw,2
irreversible,1
pain,4
punished,3
95%,2
5%,1
perma,2
punishments,1
mistakes,3
tight,1
pisses,1
不早,1
教派,3
opened,2
box,7
our,2
pleasures,1
cit,1
美丽,3
迷人,2
背后,3
浩瀚,1
一会儿,2
过去,3
食尸,9
枯燥无味,2
查询,1
极难,1
入门,4
总体而言,2
几条,1
undercuts,1
zooming,1
scrolling,2
location,3
shortcuts,2
mechanical,2
either,6
mashing,2
double,1
speed,4
sitting,3
bored,6
regular,1
grindiness,1
encourages,3
ignore,1
encouraged,1
mindlessly,2
AM,1
tomorrow,1
AGAIN,2
冷门,1
拜请,2
白日,1
铸炉,4
热力,1
能触,1
冬促,1
中评,1
较长时间,1
优缺点,2
大伙,1
差不多,3
一件,1
先要,1
网上,3
说明,4
极少,1
谨记,1
下一作,1
之书,3
有所,2
改变,2
Plate,2
进去,4
查阅,1
大多数,2
阶段,2
大量,8
意义,4
强大,1
文化,5
团队,3
上升,1
高度,3
尼玛,2
手痛,1
程序员,1
回去,1
学学,1
献祭,4
itll,1
drain,2
youre,1
youll,1
Although,3
session,2
send,4
expedition,5
Or,8
expeditions,6
edit,1
click,8
bundle,4
edition,1
included,1
defense,1
computer,4
marked,1
assumes,1
separate,1
pen,2
paper,3
refusing,1
mistaken,1
purchase,1
asking,2
possibility,1
window,4
refunds,1
EDIT,1
initially,4
left,19
misleading,1
unexpected,2
able,9
customer,1
clicked,1
lovers,2
无光,6
之海,7
德行,1
不行,7
诠释,1
一切都在,1
语焉不详,2
诗意,2
猝不及防,1
毫无,1
逻辑,3
收场,2
结束,4
关系,3
附上,2
你们,6
一本,1
扎尔,1
辞典,1
来装,1
何必,2
惊艳,2
诚意,1
汉化,12
很棒,2
称得上,2
光是,2
价值,2
不足之处,1
隐蔽,1
许多,6
一遍,6
相关,3
单局,1
而存,1
读档,2
考验,1
不可,4
错过,5
joy,4
挑人,1
不感兴趣,2
慎入,2
欣赏,1
考究,1
典雅,1
认为,2
成本,3
上来,2
面对,4
用处,2
意思,2
清楚,3
推进,3
绝望,12
无助,1
迅速,1
解决,3
想要,3
篇篇,1
......,6
繁琐,6
说头,1
像框,1
过头,1
万万,1
没想到,1
克系,8
卑微,1
牛马,1
幸好,1
刀子,1
疯子,1
婊子,1
对付,1
上司,3
方法,3
真多,1
最苦,1
苦海,1
无度,1
杯飞,2
身份,1
捣乱,1
.......,3
近在咫尺,1
质料,1
渗入,1
添光,1
看到,8
守夜人,5
光芒,1
远方,1
一片,2
蓝色,1
闪耀,1
潜在,1
海面,1
太阳,4
LIGHT,1
LEAKS,1
THROUGH,1
CRACKS,1
SEE,3
BEYOND,1
VEIL,1
MY,1
MIND,1
SHINES,1
EVER,2
BRIGHTER,1
流亡者,8
整体,2
基本上,2
一致,1
读书,2
探险,3
其次,1
随机性,3
不到,7
百分之百,1
一方面,1
考虑,5
极端,3
脸黑,1
出过,1
多次,4
连续,2
越堆,1
另一方面,1
道关,1
每道关,1
数值,1
堆满,1
成功率,1
算下来,1
25%,1
关卡,1
惩罚,1
金币,2
受伤,1
赶紧,1
治人,1
人去,1
白白,1
吃掉,1
总而言之,1
留下,1
惊喜,1
血压,2
碎碎念,1
密传,7
升级,8
太慢,1
一大堆,3
无用,1
30s,2
通悟,1
要么,6
拉长,1
缩短,1
没什么,3
太强,1
连在一起,1
BGM,1
美术,2
没拉跨,1
玩死,1
二三十,1
时期,2
心理准备,1
真玩,1
偏偏,2
排列组合,2
规则,7
多且,1
繁杂,2
看得人,1
累人,2
赵四,2
追寻,1
暴躁,1
两眼一抹黑,1
神神,2
叨叨,2
相通,1
名讳,3
外人,1
直呼,3
发癫,1
美好,2
未来,2
嘎嘎,1
好几,1
本书,2
模式,2
新颖,2
维基,1
试卡,1
难受,3
打本,1
堆上去,1
10%,2
忍着,1
重开,3
我踏马,1
当个,1
万人之上,2
强迫症,2
治疗,2
方案,1
满级,1
打个,2
手本,1
小心翼翼,1
恶心,2
entire,9
chose,1
噤声,1
书局,1
门票,1
believe,5
rpg,1
title,5
Spoiler,1
catches,1
became,8
Nevertheless,1
Functionally,1
lovecraftian,5
influences,3
force,2
daunting,2
Basically,4
youtube,3
miss,3
Otherwise,3
太难,3
十几个,1
照着,1
别人,6
顺利,1
以后,4
一下子,2
opaque,3
feature,3
bug,16
Prepare,1
nutshell,1
beautiful,7
mess,10
contradictions,1
single,9
niche,2
cater,1
limited,4
audience,2
speak,1
Patience,1
tenacity,1
multitasking,1
planing,1
skills,5
High,2
tolerance,1
failing,3
desirable,1
mood,3
sets,1
unravel,2
blind,7
preferred,2
mastering,1
joyful,1
peak,1
enthralled,1
slip,2
notice,3
After,9
honeymoon,1
shortcomings,1
slog,5
Ironically,2
endgame,2
Expect,2
mercy,1
RNG,16
gods,4
impression,2
reminiscent,1
respect,6
enjoyable,5
distinct,1
regards,1
utilizing,1
Extra,1
tokens,2
members,2
present,2
stands,2
competing,1
聪明,1
Quite,2
heads,1
tails,1
Third,1
nearing,1
approaching,1
reliably,1
doors,8
ton,5
bookstore,1
wondering,5
auction,1
house,2
killed,3
recruit,3
uniques,1
besides,2
hirelings,1
capable,1
cliff,1
outs,1
wikis,2
forums,1
dauntless,1
compulsive,1
cryptic,7
Walls,1
student,4
Wall,1
即时,1
消磨,2
打牌,1
系统,3
每局,1
好几个,2
Remember,1
prompts,2
VERY,2
几次,1
黑心,1
公司,6
班得,1
镜中,4
少女,5
薄纱,1
commits,1
purposefully,2
revolves,2
instructions,4
stated,1
relationships,1
pointlessly,1
painfully,1
Due,1
semblance,1
documentation,1
creators,1
fanmade,1
prepare,1
差点,2
味道,2
goes,12
christmass,1
vacation,2
Modern,1
drug,1
feminine,1
clock,1
ur,1
Each,2
BUT,4
sooner,1
natural,1
puts,4
infinite,3
dries,1
stops,1
endless,5
电子,2
yw,1
最先,2
想起,1
哪儿,3
职业,7
宗教,3
营造,3
耗时,1
十数,1
因此,8
先去,1
挺长,1
字数,1
比比皆是,1
完善,4
全面,3
手册,1
Beautifully,2
writer,2
needed,8
40,4
bloody,1
spot,4
1920s,1
horror,11
paused,4
order,5
triggered,1
tricky,2
colour,1
coding,1
useful,3
overlap,1
thematically,3
visually,1
intention,2
trigger,1
disastrous,1
impacts,1
irritating,2
organically,2
Ultimately,3
tablet,6
unwieldy,1
enticing,1
haha,1
70,2
hating,1
bugs,17
glow,1
supposedly,2
allow,3
Lovely,3
Boring,2
redundant,1
teach,3
Got,3
moneys,1
suggest,4
spending,5
yours,1
positively,1
reviews,3
mentioned,3
Grindy,2
AuDHD,1
nerds,1
叫做,1
正版,2
大冤种,1
不住,1
清除,1
没用,1
不管怎么,1
至少,4
保证,3
我能,3
玩吧,1
745726461615276081,1
spm,1
id,1
444.41,1
0.0,1
更好,1
孩子,1
weirdest,1
Like,2
tagging,1
wherever,2
behind,9
infuriating,2
refer,1
floating,1
sandbox,1
wheels,1
threatening,1
check,3
accomplish,2
wishlist,1
ages,4
HELL,1
NO,5
Constantly,1
onto,4
already,10
bear,2
pressure,4
Teaching,1
ass,3
walkthrough,1
听说,1
脑叶,1
13,1
ADHD,3
absolute,2
nightmare,1
unequivocally,1
observation,1
butterfly,1
ripples,1
OR,1
charge,1
blindly,1
forth,1
consequences,2
consequence,3
tied,1
latter,1
farthest,1
cautious,2
payoffs,1
killer,1
multi,1
tasking,1
initiative,1
forge,1
deadline,1
looming,2
words,4
unknown,2
MIGHT,1
falling,4
rent,2
Will,4
DEFINITELY,1
fully,2
creature,3
plotline,1
obviously,1
Something,1
drawing,1
immense,2
grindyness,1
greater,2
mechanic,6
breakthrough,1
literal,2
flipping,1
sand,1
experiments,2
forcing,2
grindings,1
variable,1
dissuades,1
wanting,2
fearing,1
fascinated,1
Except,1
stupid,5
Relaxing,1
绝伦,1
诡秘,3
配乐,1
超大,1
无所适从,1
挑战,1
全网,1
最慢,1
---,49
Graphics,2
forget,6
reality,3
Beautiful,3
Decent,4
Bad,5
MS,2
DOS,2
Mehh,2
Watch,3
paint,5
dry,3
Audio,2
Eargasm,2
deaf,2
Audience,2
Kids,2
Teens,2
Adults,2
Grandma,2
Requirements,2
Check,2
Potato,2
Fast,2
Rich,2
boi,2
Ask,2
NASA,2
spare,5
Difficulty,2
press,2
Easy,5
Significant,2
usage,2
Grind,2
Nothing,3
leaderboards,2
ranks,2
Isn,2
Average,6
Too,4
Story,5
replace,3
Time,4
Long,4
cup,2
coffee,2
Short,2
infinity,2
Price,2
free,6
Worth,2
recommended,6
Bugs,3
Never,2
Minor,2
ARK,2
Survival,5
Evolved,2
terrarium,2
Grab,3
template,4
vojtastruhar,2
github,2
io,2
老板,1
真正,3
邪神,2
苦恼,1
知乎,1
联系,1
石头,1
过河,1
盲盒,1
收集,7
前置,1
取决于,2
产出,3
种类,1
刷卡,1
堪称,1
仅仅只是,1
开头,2
引子,1
割裂,1
繁多,2
象征,1
意味,1
主题,3
挪用,1
进一步,2
融合,1
不知所云,2
堆成,1
一排,1
槽内,1
捉襟见肘,1
生存,4
压力,2
免去,1
往往,1
做出,4
行动,2
依据,2
说白了,1
分配,1
牵着鼻子,1
即便,1
辩解,1
打磨,1
肉鸽,5
买前,1
慎重,1
journal,1
record,1
recipes,1
crafting,5
remembering,1
overwhelming,2
combos,2
tried,10
gift,1
stressed,1
routes,4
jobs,2
GREAT,1
NIE,1
JEST,2
TAKIE,1
FAJNE,1
JAK,1
TEARDOWN,1
ALE,1
SUPER,1
thoroughly,1
freaking,2
tired,1
accumulated,1
Please,6
unholy,1
regardless,1
可惜,7
不太上,1
正在,2
killing,3
Ok,1
离线,1
过来,1
补个,2
简洁,1
大方,1
设计,4
评定,1
标准,1
连换,1
几首,1
消逝,1
音效,2
人物,1
敏感,2
从卡牌,1
出新,2
酷炫,2
谈不上,1
想象力,3
想象,9
带入,2
侧面,1
艺术性,2
扑克牌,1
第一,3
低分,1
PS,2
务必,1
抛弃,1
杯来,1
巨大,5
原汁原味,1
真是太,2
致力于,1
先成,1
体质,1
强健,1
IN,1
GI,1
RUM,1
IMUS,1
NOC,1
TE,1
ET,1
CON,1
SUMI,1
MUR,1
IG,1
NI,1
SNIP,3
暂时,1
视频,6
系列,2
全收,1
赞美,3
情商,2
魅力,5
全靠,1
自觉,1
whats,2
槭,1
@游,1
到底,4
升,1
啊啊啊,9
恐,1
小r,1
A^,1
到,1
老大,1
那次,1
不算,2
developer,3
incomprehensible,1
myriad,1
interact,3
sorta,1
kinda,5
event,7
